Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/03/02 00:00:00,2023/03/02 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,33.0,33.2916666667,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/03 00:00:00,2023/03/03 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,38.0,37.9125,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/04 00:00:00,2023/03/04 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,41.0,41.0291666667,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,3.0
2023/03/05 00:00:00,2023/03/05 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,36.0,35.8125,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/06 00:00:00,2023/03/06 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,33.0,32.7916666667,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/07 00:00:00,2023/03/07 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,24.0,24.3958333333,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/08 00:00:00,2023/03/08 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,NO2,Fond,Oui,mesures fixes,Max. journalier moy. hor.,41.2,41.225,µg-m3,96.0,100,96.0,R,1,43.610497,2.23015,2.0
2023/03/09 00:00:00,2023/03/09 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. journalière,9.0,8.8041666667,µg/m3,100.0,100,100.0,A,1,43.610497,2.23015,1.0
2023/03/10 00:00:00,2023/03/10 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,88.5,88.45,µg-m3,54.0,100,54.0,N,-1,43.610497,2.23015,2.0
2023/03/11 00:00:00,2023/03/11 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,57.8,57.8,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/03/12 00:00:00,2023/03/12 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,70.7,70.675,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/13 00:00:00,2023/03/13 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,81.1,81.075,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
2023/03/14 00:00:00,2023/03/14 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,89.3,89.25,µg-m3,100.0,100,100.0,R,1,43.610497,2.23015,2.0
2023/03/15 00:00:00,2023/03/15 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Max. journalier moy. hor.,84.1,84.125,µg-m3,100.0,100,100.0,A,1,43.610497,2.23015,2.0
