Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/07/06 00:00:00,2023/07/06 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,81.1,81.05,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/07 00:00:00,2023/07/07 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,80.9,80.875,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/08 00:00:00,2023/07/08 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,93.1,93.075,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/09 00:00:00,2023/07/09 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,98.7,98.7,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/10 00:00:00,2023/07/10 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,28.0,28.0791666667,µg-m3,100.0,100,100.0,A,1,42.535833,9.475972,2.0
2023/07/11 00:00:00,2023/07/11 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,31.0,30.9142857143,µg-m3,88.0,100,88.0,R,1,42.535833,9.475972,2.0
2023/07/12 00:00:00,2023/07/12 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,38.0,37.695,µg-m3,83.0,100,83.0,R,1,42.535833,9.475972,2.0
2023/07/13 00:00:00,2023/07/13 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,48.0,48.3928571429,µg-m3,58.0,100,58.0,N,-1,42.535833,9.475972,3.0
2023/07/14 00:00:00,2023/07/14 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,88.7,88.7,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/15 00:00:00,2023/07/15 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,86.8,86.775,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/16 00:00:00,2023/07/16 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,81.5,81.525,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/17 00:00:00,2023/07/17 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,88.3,88.25,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/07/18 00:00:00,2023/07/18 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,78.9,78.85,µg-m3,88.0,100,88.0,R,1,42.535833,9.475972,2.0
2023/07/19 00:00:00,2023/07/19 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,27.0,26.94,µg-m3,42.0,100,42.0,N,-1,42.535833,9.475972,2.0
2023/07/20 00:00:00,2023/07/20 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. journalière,32.0,31.675,µg-m3,100.0,100,100.0,A,1,42.535833,9.475972,2.0
2023/07/21 00:00:00,2023/07/21 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,110.3,110.275,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/22 00:00:00,2023/07/22 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,108.7,108.7,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/07/23 00:00:00,2023/07/23 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,110.0,109.95,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
